_id,transaction_id,date,customer_id,items,total_amount,payment_method,location
668c4ebdd02642dcaf9f4b68,0ba3a9d9-071f-4bc6-9c57-ecba15fe4897,2024-01-29 16:15:04.026,1b95b2f5-1eb3-41b2-a8f4-b50713f8f930,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 408.24}]",3674.16,credit card,East Manuelville
668c4ebdd02642dcaf9f4b69,25f909b6-c666-495d-8d7d-808616ce19d4,2023-10-07 11:44:34.253,22013fe1-7193-47e8-bec8-80199052da24,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 132.26}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 9, 'price': 328.52}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 554.53}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 9, 'price': 291.53}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 496.13}]",15746.059999999998,paypal,South Deborahchester
668c4ebdd02642dcaf9f4b6a,05dc4319-9fdc-412d-a4f8-cd43b0e39d29,2023-08-25 23:05:41.899,1da9911d-61e1-4892-9eee-d65c300081ce,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 658.31}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 369.85}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 9, 'price': 688.06}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 437.26}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 927.47}]",25758.940000000002,paypal,Wayneburgh
668c4ebdd02642dcaf9f4b6b,8d4de2a2-fcb1-41fa-a2ab-39cf27a04b1a,2024-05-13 21:24:09.316,0c5c3941-d77b-4c03-92ff-bf402eab528d,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 3, 'price': 717.7}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 840.63}]",8878.14,paypal,Alexanderburgh
668c4ebdd02642dcaf9f4b6c,639dca85-78f0-467a-a112-a05530de22ea,2024-04-18 00:46:50.558,7da18329-430b-4a36-b5dc-468bbcf9562e,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 8, 'price': 65.1}]",520.8,cash,Lopezshire
668c4ebdd02642dcaf9f4b6d,3db73ba8-bf94-4438-81e6-5a6219ade6c0,2023-10-11 17:42:15.317,70e6a68e-480c-4628-ac99-2e319d7c24d3,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 868.86}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 4, 'price': 724.1}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 2, 'price': 422.02}]",4609.3,credit card,New Denisestad
668c4ebdd02642dcaf9f4b6e,9d83ce4a-c3bd-498f-a8ef-5b9aabda2064,2024-03-03 17:53:01.026,cb1e7086-04c6-445f-a040-3a5438a3299a,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 657.34}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 331.14}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 3, 'price': 968.51}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 6, 'price': 304.42}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 3, 'price': 160.11}]",6532.0,paypal,West Christinehaven
668c4ebdd02642dcaf9f4b6f,214caaa2-f34a-48a4-ab07-8e006e8fd834,2024-04-05 05:23:43.754,16d26489-d504-4977-aa40-fef7c82668c9,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 1, 'price': 383.33}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 582.56}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 2, 'price': 582.26}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 599.52}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 9, 'price': 200.77}]",10430.300000000001,credit card,Ortizfurt
668c4ebdd02642dcaf9f4b70,43e79ee7-970c-4b60-abe5-f0e90e832d0b,2023-07-16 14:32:05.946,4538eb9c-7cdf-454a-aa49-04ff859777c7,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 151.15}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 7, 'price': 855.69}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 3, 'price': 967.58}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 9, 'price': 180.67}]",11274.35,cash,Lake Laurenside
668c4ebdd02642dcaf9f4b71,4c746fd2-d330-4540-8a0d-a59e8eb54364,2024-01-24 22:54:36.899,3e0756aa-7c30-423b-a62e-1ff4bb1dc23f,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 149.45}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 2, 'price': 595.16}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 696.12}]",2633.69,credit card,Jessicaborough
668c4ebdd02642dcaf9f4b72,30e8b64b-9d4e-46bc-8631-26788b365b1b,2024-05-18 20:11:34.119,0fc61d46-f0bb-4d6b-8daa-2316a3fec88f,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 3, 'price': 361.52}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 2, 'price': 529.97}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 623.47}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 7, 'price': 713.09}]",9630.01,cash,Kennethchester
668c4ebdd02642dcaf9f4b73,00f98219-ce37-43fe-ad2d-c4f44dd6ae2b,2024-02-04 02:33:41.286,3c09f081-1ce5-4dc3-83f0-597c0106d21d,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 973.41}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 718.37}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 771.85}]",14097.800000000001,cash,New Terriview
668c4ebdd02642dcaf9f4b74,c67a339b-9414-43d8-9aae-232fda04d476,2024-02-27 00:27:43.665,3e21a150-c8a6-49b3-bad0-c35d02297ebc,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 7, 'price': 177.45}]",1242.1499999999999,paypal,New Dawnview
668c4ebdd02642dcaf9f4b75,cabf28e4-3e64-47e0-9daf-8a3db165c242,2024-01-05 01:57:06.361,0f595d06-abf9-4337-abb6-8052e22d3fab,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 308.92}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 9, 'price': 90.36}]",3902.4400000000005,paypal,Romanview
668c4ebdd02642dcaf9f4b76,cb0594d1-dca0-4ab3-ae31-0434bd50cc39,2023-08-09 08:42:35.911,c4f8b5c8-84c6-44c5-a1a5-09bbbb58cc68,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 433.22}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 9, 'price': 702.27}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 747.59}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 1, 'price': 375.47}]",18504.000000000004,paypal,East Michael
668c4ebdd02642dcaf9f4b77,7547f3c2-f3f2-4aed-b096-f69d8aca2efb,2024-03-24 12:53:33.844,37ec1dba-6cfe-4aff-b885-4d6712a4d808,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 264.0}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 3, 'price': 663.33}]",3045.9900000000002,cash,Lake Barbaraburgh
668c4ebdd02642dcaf9f4b78,91aff251-d549-4126-a5ac-ac527af0a5db,2024-02-04 11:16:48.262,c62871e6-bd50-47e2-9647-82324feb4cca,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 2, 'price': 767.12}]",1534.24,cash,New Amber
668c4ebdd02642dcaf9f4b79,eb3051c4-dace-477e-9092-5a37a2a6c477,2024-04-27 09:20:42.703,a5bafd7e-ddae-47b8-bf66-999ac690db3c,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 1, 'price': 851.81}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 7, 'price': 664.59}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 5, 'price': 52.75}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 170.18}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 191.15}]",7171.070000000001,credit card,East Markmouth
668c4ebdd02642dcaf9f4b7a,5a787326-5eb0-42d8-a4e8-b50abadf4b74,2024-03-22 17:05:30.944,8e4d842e-8c80-4bf7-881d-8b84b56791a1,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 10, 'price': 535.66}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 587.04}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 827.39}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 8, 'price': 213.46}]",18273.379999999997,cash,West Jeffrey
668c4ebdd02642dcaf9f4b7b,eea71c04-e69e-4ca0-9baf-f95cdbb8df3c,2024-05-12 19:21:24.580,d40ec5d4-d62a-4430-b927-6f4e4b99af1e,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 776.68}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 3, 'price': 332.57}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 894.3}]",15024.609999999997,paypal,North Mollyberg
668c4ebdd02642dcaf9f4b7c,0c627a56-1e28-4d06-a85a-3d09d2b1c459,2023-08-01 07:52:42.316,5c368586-6349-4a10-819c-a364dc564f3c,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 3, 'price': 141.07}]",423.21,cash,Lake Stephanie
668c4ebdd02642dcaf9f4b7d,8a1c659d-824b-4890-8085-7f07eb92e210,2023-10-05 12:40:43.106,53571e33-6aa5-44f6-be9a-cdf1289be955,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 909.12}]",3636.48,paypal,Lisaview
668c4ebdd02642dcaf9f4b7e,05b5e438-4bb9-471e-adbd-d7048c5d086c,2024-03-18 17:11:41.546,90f26623-05db-45e5-b1e8-d955cdc808bc,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 9, 'price': 172.18}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 9, 'price': 623.37}]",7159.95,cash,Port Jenna
668c4ebdd02642dcaf9f4b7f,98e378e5-839d-417e-aa80-3b371340455d,2023-08-05 23:45:01.006,5669ee63-cf63-47dd-ac25-c8964235399b,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 144.0}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 3, 'price': 354.07}]",2358.21,paypal,North Rebekahstad
668c4ebdd02642dcaf9f4b80,9466a39d-6bbd-4af9-a058-f6e1580120da,2023-10-27 15:53:31.681,7281291e-1288-4bc3-8e6c-6de68809c98a,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 4, 'price': 926.89}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 410.96}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 4, 'price': 314.88}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 240.79}]",9188.99,cash,North Kathy
668c4ebdd02642dcaf9f4b81,43647488-eeee-406c-a71d-52b98c643f91,2023-09-03 10:33:48.689,98870ace-ac5f-4b9c-adc9-26c8733b3d75,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 675.28}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 350.3}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 6, 'price': 914.52}]",14392.36,credit card,North Alex
668c4ebdd02642dcaf9f4b82,d9604e71-1f2b-49df-a980-c16bf0124f7a,2023-08-19 06:43:08.712,9c333c07-7b0c-4d0c-b78a-8f0451f93f80,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 637.45}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 2, 'price': 500.15}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 6, 'price': 54.12}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 6, 'price': 581.74}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 333.03}]",10333.920000000002,credit card,Jordanborough
668c4ebdd02642dcaf9f4b83,482756c1-cee3-4257-8488-6382a758f9a0,2024-05-18 19:43:39.321,49a20469-7695-4251-933b-e6ac776f605a,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 743.77}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 7, 'price': 81.95}]",4292.5,cash,Brendastad
668c4ebdd02642dcaf9f4b84,2e2b0c90-2d90-4ba7-b689-0cac70376e8b,2023-08-19 00:55:57.367,e9253f76-a58b-490e-ac7f-56ae9654f98d,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 480.51}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 130.02}]",3572.7300000000005,credit card,Jeffreyshire
668c4ebdd02642dcaf9f4b85,1c842c5d-5a5b-4d49-80b7-64fea939b239,2023-10-06 07:56:35.494,cd9fd1da-8fa9-48af-a850-368fe5be17fd,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 10, 'price': 679.03}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 618.87}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 8, 'price': 494.07}]",14456.08,paypal,New Jenniferchester
668c4ebdd02642dcaf9f4b86,42320f27-c6fd-4093-8544-f8e463982051,2024-04-25 17:39:14.780,cc2769d3-6d47-4af2-bbbe-e69d240c0cfe,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 8, 'price': 65.07}]",520.56,credit card,Johnhaven
668c4ebdd02642dcaf9f4b87,d4e75c44-87b7-4f04-8071-e90d4cfad20e,2024-02-19 10:31:41.922,13ed7be3-1059-4289-9e49-17948a1699ce,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 491.12}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 455.43}]",6099.04,credit card,Rodriguezland
668c4ebdd02642dcaf9f4b88,2b537381-2466-4993-8f76-7e6221afe738,2023-11-03 17:30:09.322,229789eb-9940-43d9-b388-e82364f7ae4e,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 668.33}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 9, 'price': 891.89}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 599.97}]",17641.8,paypal,South Jonathan
668c4ebdd02642dcaf9f4b89,c71d6071-fdf2-404c-954e-fd0fb1b38937,2024-02-11 07:11:56.472,727a7a60-82db-42de-a71b-2564741e0662,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 299.04}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 250.62}]",4300.4400000000005,paypal,Sullivanbury
668c4ebdd02642dcaf9f4b8a,f2a9ed9d-0173-4587-b228-f4e4b424ca8b,2024-01-01 20:48:05.712,640fd2ab-5032-43a6-b54c-6d3480fe213f,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 62.71}]",501.68,paypal,New William
668c4ebdd02642dcaf9f4b8b,b107bdc0-bd31-4e7c-a6d4-32013fb3b88a,2023-07-14 09:05:28.522,910a1020-6c50-46dc-bb1b-4a63d3da196d,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 10, 'price': 219.92}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 849.26}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 7, 'price': 596.65}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 92.19}]",10233.740000000002,credit card,New Catherine
668c4ebdd02642dcaf9f4b8c,aae5bfdf-120c-418d-8cf8-e97acd1e5ab1,2024-03-18 00:00:44.220,6e481a8c-62f1-40a8-95f3-2c946246bb70,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 176.04}]",1232.28,credit card,West Robertland
668c4ebdd02642dcaf9f4b8d,59b055f1-0f5f-4525-a1e5-a9177fefeee2,2023-12-30 15:01:43.120,7bb0b583-209c-48fc-8e61-01cccbc5a555,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 10, 'price': 880.52}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 275.27}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 854.39}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 384.9}]",16624.690000000002,credit card,West Andrea
668c4ebdd02642dcaf9f4b8e,cda86f30-903c-4202-adf0-126dc6ce0cfc,2024-01-07 11:13:50.755,4b1ab48b-a880-4e0e-8881-2c292db43dee,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 6, 'price': 163.91}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 685.09}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 3, 'price': 549.06}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 6, 'price': 390.99}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 1, 'price': 927.36}]",9329.390000000001,cash,North Darrell
668c4ebdd02642dcaf9f4b8f,e14e1cad-0013-448b-b2fb-4c4dded693d9,2024-06-09 06:03:33.454,e83f98d0-b3ef-4a40-8137-21daa4e32b96,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 247.45}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 5, 'price': 261.45}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 10, 'price': 293.12}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 5, 'price': 754.43}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 974.9}]",11459.999999999998,paypal,Robinsonburgh
668c4ebdd02642dcaf9f4b90,12bdbab5-ffff-4ff3-b9fe-bf12ce58ad0d,2023-08-15 17:37:53.459,50a088c3-ba36-4736-8882-f0a0a799117e,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 3, 'price': 227.87}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 512.38}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 219.31}]",1415.3,cash,Jessicaland
668c4ebdd02642dcaf9f4b91,05d05c4f-38bf-4981-aea2-6fa20374f2ec,2023-07-17 04:50:13.971,16e74b29-5b71-4c0f-bca6-c337b7852d87,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 4, 'price': 868.22}]",3472.88,paypal,Davistown
668c4ebdd02642dcaf9f4b92,e125af32-cff1-487c-9d12-30d7de8d1402,2023-09-20 14:12:26.397,6004535f-7b87-42dc-aada-672324db4cf1,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 2, 'price': 177.64}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 288.77}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 115.25}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 105.57}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 554.99}]",6827.07,credit card,Lake Coltonmouth
668c4ebdd02642dcaf9f4b93,f31a27b1-34fd-46cf-a335-ab05b37f400f,2023-08-20 10:27:59.219,463dc53c-98c9-41b8-b8f4-03a8cab5f0e4,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 10, 'price': 422.1}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 56.75}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 10, 'price': 197.03}]",6645.3,credit card,Patriciamouth
668c4ebdd02642dcaf9f4b94,07876827-66e1-4620-a71e-4fa0a5be7ddb,2024-03-29 03:08:30.712,5454c5e7-4929-4301-ad73-60f869e6c98d,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 6, 'price': 983.74}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 943.2}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 8, 'price': 594.1}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 553.63}]",19082.590000000004,credit card,Phamhaven
668c4ebdd02642dcaf9f4b95,af5c0171-a9c4-4d65-b637-b4a2d8ae6677,2024-03-15 05:16:13.434,25c7640b-6285-4a04-aebd-44c27bc934a0,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 618.86}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 626.0}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 3, 'price': 105.81}]",7793.7300000000005,credit card,Lake Karentown
668c4ebdd02642dcaf9f4b96,ecb7aaad-812f-44a1-9497-a1474bbd912d,2023-07-18 18:01:26.304,20b15e60-a53a-450a-8ed5-50d837324dc3,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 809.93}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 966.6}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 8, 'price': 572.35}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 2, 'price': 922.83}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 522.54}]",12590.220000000001,credit card,Christopherberg
668c4ebdd02642dcaf9f4b97,7ed0d549-f738-4e04-af6e-26bbf27392b0,2024-02-21 23:36:51.005,bb30dd5a-bea4-4c0e-8e6d-8931ddecfecf,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 1, 'price': 454.02}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 9, 'price': 694.9}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 676.21}]",10089.169999999998,credit card,Melindaton
668c4ebdd02642dcaf9f4b98,f67abf1e-268d-4f12-b190-d0c5f54463fb,2023-10-29 07:06:26.624,5ea74d93-0cdc-4371-ba1c-e2fba5c37205,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 6, 'price': 939.54}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 620.52}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 681.27}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 6, 'price': 50.92}]",12451.710000000001,cash,Davidview
668c4ebdd02642dcaf9f4b99,241612f2-a117-4cc1-8cfa-1e36921ddad9,2023-11-03 09:42:11.977,7b5a401e-2573-4151-8b6a-c632975a4751,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 456.71}]",913.42,cash,Bishopland
668c4ebdd02642dcaf9f4b9a,85207592-490f-4da8-be8b-e657e9d32a02,2023-08-15 18:27:21.930,d656c2e1-0b32-404e-9b85-3f183ff28727,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 2, 'price': 386.75}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 2, 'price': 192.25}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 5, 'price': 923.54}]",5775.7,paypal,Bondside
668c4ebdd02642dcaf9f4b9b,bf5957fe-8b3f-4bfb-8e5b-f41974f79e5a,2023-11-03 01:36:43.944,4ef42956-9ede-42aa-a008-78aca5af2e29,"[{'item_id': '3', 'item_name': 'Tablet', 'quantity': 9, 'price': 487.45}]",4387.05,cash,Port Taylorview
668c4ebdd02642dcaf9f4b9c,3bb41a47-6361-4b38-93bb-86ddb334dfd0,2023-08-27 11:23:36.629,c8164422-aa0c-470e-acec-c11333a7c1a8,"[{'item_id': '1', 'item_name': 'Laptop', 'quantity': 4, 'price': 270.73}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 871.9}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 8, 'price': 991.59}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 6, 'price': 421.7}, {'item_id': '3', 'item_name': 'Tablet', 'quantity': 5, 'price': 184.32}]",19442.64,cash,Port Paul
668c4ebdd02642dcaf9f4b9d,35b71826-5788-4d0f-b46d-546d2c519e20,2024-02-10 11:46:38.485,449fe6de-2799-429e-b027-7e45a1c230fd,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 893.39}]",893.39,paypal,Aprilview
668c4ebdd02642dcaf9f4b9e,7a5451bf-3774-4c00-9e9b-502ee20e622d,2024-01-03 12:44:20.577,9e3bb50c-421f-4a4a-8cb6-5eb6d0c15957,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 703.14}]",4921.98,credit card,Melissabury
668c4ebdd02642dcaf9f4b9f,26160cdf-847d-42c0-8d04-463091dfdae1,2024-05-30 20:04:42.064,37cc2d11-f9cd-4dd0-adf3-a39bedea1ad7,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 9, 'price': 687.37}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 3, 'price': 571.72}]",7901.49,credit card,Carlaside
668c4ebdd02642dcaf9f4ba0,5c3f1218-92b4-4696-be80-a268ec44677b,2023-12-19 09:39:24.316,4f38a209-5092-4121-a9ed-21920eef3059,"[{'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 290.4}]",290.4,credit card,Lake Robert
668c4ebdd02642dcaf9f4ba1,a64d9f4e-9768-4b08-9ffe-581de358a4be,2023-10-02 06:46:14.643,464a8c9f-757d-40c4-9a39-61c8883e3bf9,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 5, 'price': 885.06}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 10, 'price': 958.75}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 130.87}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 3, 'price': 881.29}]",16787.54,cash,Ayersstad
668c4ebdd02642dcaf9f4ba2,fd0b1e8d-b373-49a3-9fde-f8ae4d7ee376,2023-12-12 03:39:32.572,044ad9ce-fa08-4d9c-8bf8-799faf20bfa3,"[{'item_id': '4', 'item_name': 'Headphones', 'quantity': 1, 'price': 856.38}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 7, 'price': 803.46}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 9, 'price': 583.17}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 4, 'price': 639.52}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 5, 'price': 130.68}]",14940.61,credit card,New Jennifer
668c4ebdd02642dcaf9f4ba3,3807d325-c832-44dc-84a4-507bbd12686c,2024-03-15 11:12:11.250,24b4ac75-aa0d-4373-bba1-9c91381b5e92,"[{'item_id': '2', 'item_name': 'Smartphone', 'quantity': 1, 'price': 922.03}, {'item_id': '5', 'item_name': 'Smartwatch', 'quantity': 1, 'price': 362.46}, {'item_id': '4', 'item_name': 'Headphones', 'quantity': 6, 'price': 257.22}, {'item_id': '1', 'item_name': 'Laptop', 'quantity': 1, 'price': 483.2}, {'item_id': '2', 'item_name': 'Smartphone', 'quantity': 9, 'price': 840.19}]",10872.720000000001,paypal,Lake Derekborough
